R MPck	169	2	0.1925021
W Json	169	2	2.3603621
R Json	169	2	0.4417355
W MPck	169	2	0.1693903
R MPck	169	2	0.1924220
W Json	169	2	2.8070087
R Json	169	2	0.5226853
W MPck	169	2	0.2006751
R MPck	169	2	0.2299157
W Json	169	3	2.4708220
R Json	169	3	0.4468555
W MPck	169	3	0.1871839
R MPck	169	3	0.1988330
W Json	169	3	2.4074078
R Json	169	3	0.4447004
W MPck	169	3	0.1863748
R MPck	169	3	0.1936914
W Json	169	3	2.3902231
R Json	169	3	0.4434174
W MPck	169	3	0.1865182
R MPck	169	3	0.1926243
W Json	169	4	2.4577750
R Json	169	4	0.4452386
W MPck	169	4	0.1855210
R MPck	169	4	0.1946892
W Json	169	4	2.3922586
R Json	169	4	0.4477952
W MPck	169	4	0.1810745
R MPck	169	4	0.1929169
W Json	169	4	2.4114790
R Json	169	4	0.4403507
W MPck	169	4	0.1890755
R MPck	169	4	0.2022829
W Json	170	1	2.4359511
R Json	170	1	0.4458420
W MPck	170	1	0.1891498
R MPck	170	1	0.1963732
W Json	170	1	2.3930186
R Json	170	1	0.4485688
W MPck	170	1	0.1828941
R MPck	170	1	0.1974154
W Json	170	1	2.3900450
R Json	170	1	0.4475157
W MPck	170	1	0.1862742
R MPck	170	1	0.1931405
W Json	170	2	2.4788659
R Json	170	2	0.4483360
W MPck	170	2	0.1826226
R MPck	170	2	0.1955789
W Json	170	2	2.4556850
R Json	170	2	0.4467806
W MPck	170	2	0.1893172
R MPck	170	2	0.1978653
W Json	170	2	2.4364916
R Json	170	2	0.4425942
W MPck	170	2	0.1830798
R MPck	170	2	0.1935057
W Json	170	3	2.3976744
R Json	170	3	0.4621624
W MPck	170	3	0.1867631
R MPck	170	3	0.1958668
W Json	170	3	2.3944122
R Json	170	3	0.4462359
W MPck	170	3	0.1810953
R MPck	170	3	0.1922908
W Json	170	3	2.3847854
R Json	170	3	0.4450959
W MPck	170	3	0.1714606
R MPck	170	3	0.1914583
W Json	170	4	2.4182880
R Json	170	4	0.4424508
W MPck	170	4	0.1838691
R MPck	170	4	0.1929061
W Json	170	4	2.3913859
R Json	170	4	0.4425236
W MPck	170	4	0.1822711
R MPck	170	4	0.1931673
W Json	170	4	2.7800915
R Json	170	4	0.4404378
W MPck	170	4	0.1849759
R MPck	170	4	0.1924567
W Json	171	1	2.4660087
R Json	171	1	0.4510600
W MPck	171	1	0.1890642
R MPck	171	1	0.1954446
W Json	171	1	2.4473205
R Json	171	1	0.4490358
W MPck	171	1	0.1835672
R MPck	171	1	0.1949757
W Json	171	1	2.4188409
R Json	171	1	0.4501838
W MPck	171	1	0.1838054
R MPck	171	1	0.1947680
W Json	171	2	2.4652810
R Json	171	2	0.4527971
W MPck	171	2	0.1914779
R MPck	171	2	0.1991464
W Json	171	2	2.4425190
R Json	171	2	0.4467564
W MPck	171	2	0.1846426
R MPck	171	2	0.1972499
W Json	171	2	2.4619284
R Json	171	2	0.4484017
W MPck	171	2	0.1935155
R MPck	171	2	0.1936891
W Json	171	3	2.8561087
R Json	171	3	0.5016488
W MPck	171	3	0.1862716
R MPck	171	3	0.2182927
W Json	171	3	3.0724907
R Json	171	3	0.5145472
W MPck	171	3	0.1969027
R MPck	171	3	0.1977810
W Json	171	3	2.5430362
R Json	171	3	0.4786211
W MPck	171	3	0.2069181
R MPck	171	3	0.2500913
W Json	171	4	2.7165176
R Json	171	4	0.4540963
W MPck	171	4	0.1900891
R MPck	171	4	0.1973926
W Json	171	4	2.5026155
R Json	171	4	0.4517248
W MPck	171	4	0.1842940
R MPck	171	4	0.1965976
W Json	171	4	2.5014380
R Json	171	4	0.4662760
W MPck	171	4	0.1914748
R MPck	171	4	0.1986823
W Json	172	1	2.4505509
R Json	172	1	0.4604205
W MPck	172	1	0.1903898
R MPck	172	1	0.1993568
W Json	172	1	2.4631738
R Json	172	1	0.4528028
W MPck	172	1	0.1836814
R MPck	172	1	0.1985151
W Json	172	1	2.5879626
R Json	172	1	0.5116104
W MPck	172	1	0.2303939
R MPck	172	1	0.2427415
W Json	172	2	2.5448798
R Json	172	2	0.4564916
W MPck	172	2	0.1876584
R MPck	172	2	0.1991810
W Json	172	2	2.5084076
R Json	172	2	0.4480402
W MPck	172	2	0.1862430
R MPck	172	2	0.2013920
W Json	172	2	2.4960948
R Json	172	2	0.4548444
W MPck	172	2	0.1868566
R MPck	172	2	0.1976100
W Json	172	3	2.4865968
R Json	172	3	0.4565094
W MPck	172	3	0.1867004
R MPck	172	3	0.2199787
W Json	172	3	2.4985103
R Json	172	3	0.4608348
W MPck	172	3	0.1869289
R MPck	172	3	0.1968636
W Json	172	3	2.4506309
R Json	172	3	0.4605679
W MPck	172	3	0.1961628
R MPck	172	3	0.2019686
W Json	172	4	2.4875635
R Json	172	4	0.4595938
W MPck	172	4	0.1867070
R MPck	172	4	0.1976318
W Json	172	4	2.4523592
R Json	172	4	0.4551186
W MPck	172	4	0.1784105
R MPck	172	4	0.1967499
W Json	172	4	2.4769513
R Json	172	4	0.4530228
W MPck	172	4	0.1847978
R MPck	172	4	0.1976062
W Json	173	1	2.5316177
R Json	173	1	0.4582852
W MPck	173	1	0.1966229
R MPck	173	1	0.1984793
W Json	173	1	2.4638794
R Json	173	1	0.4493665
W MPck	173	1	0.1778355
R MPck	173	1	0.1973675
W Json	173	1	2.4770923
R Json	173	1	0.4565698
W MPck	173	1	0.1860018
R MPck	173	1	0.1963601
W Json	173	2	2.4775043
R Json	173	2	0.4563699
W MPck	173	2	0.1895433
R MPck	173	2	0.1980765
W Json	173	2	2.7253638
R Json	173	2	0.5589575
W MPck	173	2	0.1935740
R MPck	173	2	0.2431495
W Json	173	2	2.7849285
R Json	173	2	0.4693425
W MPck	173	2	0.2005087
R MPck	173	2	0.1986735
W Json	173	3	2.5613961
R Json	173	3	0.4591391
W MPck	173	3	0.1958729
R MPck	173	3	0.1993392
W Json	173	3	2.5622333
R Json	173	3	0.4551316
W MPck	173	3	0.1874209
R MPck	173	3	0.2024742
W Json	173	3	2.4907736
R Json	173	3	0.4641339
W MPck	173	3	0.1928625
R MPck	173	3	0.2031522
W Json	173	4	2.4444631
R Json	173	4	0.4663969
W MPck	173	4	0.1865345
R MPck	173	4	0.2041865
W Json	173	4	2.4789796
R Json	173	4	0.4555288
W MPck	173	4	0.1910823
R MPck	173	4	0.1984104
W Json	173	4	2.5418879
R Json	173	4	0.4564827
W MPck	173	4	0.1969319
R MPck	173	4	0.2025509
W Json	174	1	2.5172279
R Json	174	1	0.4709506
W MPck	174	1	0.1898817
R MPck	174	1	0.2068139
W Json	174	1	2.5450312
R Json	174	1	0.4625362
W MPck	174	1	0.1892622
R MPck	174	1	0.2090509
W Json	174	1	2.4987076
R Json	174	1	0.4593112
W MPck	174	1	0.1911377
R MPck	174	1	0.1986414
W Json	174	2	2.4799840
R Json	174	2	0.4681085
W MPck	174	2	0.1812704
R MPck	174	2	0.2072449
W Json	174	2	2.4955489
R Json	174	2	0.4693662
W MPck	174	2	0.1986330
R MPck	174	2	0.2011331
W Json	174	2	2.4815426
R Json	174	2	0.4739891
W MPck	174	2	0.1811899
R MPck	174	2	0.2018754
W Json	174	3	2.5081854
R Json	174	3	0.4625147
W MPck	174	3	0.1880066
R MPck	174	3	0.2159839
W Json	174	3	2.5345688
R Json	174	3	0.4605507
W MPck	174	3	0.1895500
R MPck	174	3	0.2075869
W Json	174	3	2.4828670
R Json	174	3	0.4537701
W MPck	174	3	0.1881978
R MPck	174	3	0.1975540
W Json	174	4	2.5326554
R Json	174	4	0.4652098
W MPck	174	4	0.2019155
R MPck	174	4	0.2055690
W Json	174	4	2.4946147
R Json	174	4	0.4724564
W MPck	174	4	0.1937370
R MPck	174	4	0.2003831
W Json	174	4	2.5015153
R Json	174	4	0.4602286
W MPck	174	4	0.1957698
R MPck	174	4	0.2154078
W Json	175	1	2.5343841
R Json	175	1	0.4636665
W MPck	175	1	0.1978505
R MPck	175	1	0.2139745
W Json	175	1	2.5218543
R Json	175	1	0.4592088
W MPck	175	1	0.1916242
R MPck	175	1	0.1995224
W Json	175	1	2.5173379
R Json	175	1	0.4643084
W MPck	175	1	0.1834720
R MPck	175	1	0.2140148
W Json	175	2	2.4982150
R Json	175	2	0.5081630
W MPck	175	2	0.1976563
R MPck	175	2	0.2139963
W Json	175	2	2.4950055
R Json	175	2	0.4677768
W MPck	175	2	0.1866494
R MPck	175	2	0.2071395
W Json	175	2	2.4941818
R Json	175	2	0.4619731
W MPck	175	2	0.1958961
R MPck	175	2	0.2039876
W Json	175	3	2.5734867
R Json	175	3	0.4671312
W MPck	175	3	0.1848258
R MPck	175	3	0.2074816
W Json	175	3	2.5032747
R Json	175	3	0.4592695
W MPck	175	3	0.1890197
R MPck	175	3	0.1998231
W Json	175	3	2.5118126
R Json	175	3	0.4582581
W MPck	175	3	0.1830158
R MPck	175	3	0.2081270
W Json	175	4	2.6685897
R Json	175	4	0.4695579
W MPck	175	4	0.1865795
R MPck	175	4	0.2146161
W Json	175	4	2.5284357
R Json	175	4	0.4678518
W MPck	175	4	0.1886284
R MPck	175	4	0.1996174
W Json	175	4	2.5554975
R Json	175	4	0.4646317
W MPck	175	4	0.1895042
R MPck	175	4	0.2006442
W Json	176	1	2.4936923
R Json	176	1	0.4729184
W MPck	176	1	0.1952860
R MPck	176	1	0.2004648
W Json	176	1	2.4978896
R Json	176	1	0.4632906
W MPck	176	1	0.1883987
R MPck	176	1	0.2014003
W Json	176	1	2.4845689
R Json	176	1	0.4627064
W MPck	176	1	0.1882586
R MPck	176	1	0.2019524
W Json	176	2	2.5221390
R Json	176	2	0.4624311
W MPck	176	2	0.1784315
R MPck	176	2	0.2015042
W Json	176	2	2.5026507
R Json	176	2	0.4682276
W MPck	176	2	0.1884756
R MPck	176	2	0.2004054
W Json	176	2	2.4743291
R Json	176	2	0.4577605
W MPck	176	2	0.1961906
R MPck	176	2	0.2003239
W Json	176	3	2.5319453
R Json	176	3	0.4643504
W MPck	176	3	0.1898185
R MPck	176	3	0.2016557
W Json	176	3	2.4921012
R Json	176	3	0.4600135
W MPck	176	3	0.2012238
R MPck	176	3	0.2036949
W Json	176	3	2.5060673
R Json	176	3	0.4654410
W MPck	176	3	0.1960874
R MPck	176	3	0.2010384
W Json	176	4	2.6092683
R Json	176	4	0.4696276
W MPck	176	4	0.1940405
R MPck	176	4	0.2025754
W Json	176	4	2.5085429
R Json	176	4	0.4707181
W MPck	176	4	0.1986222
R MPck	176	4	0.2055354
W Json	176	4	2.5051125
R Json	176	4	0.4777405
W MPck	176	4	0.1904758
R MPck	176	4	0.2019667
W Json	177	1	2.5155689
R Json	177	1	0.4878756
W MPck	177	1	0.1991163
R MPck	177	1	0.2381363
W Json	177	1	2.5688264
R Json	177	1	0.4672619
W MPck	177	1	0.1999348
R MPck	177	1	0.2029880
W Json	177	1	2.4997469
R Json	177	1	0.4672081
W MPck	177	1	0.1903321
R MPck	177	1	0.2025038
W Json	177	2	2.5696005
R Json	177	2	0.4759742
W MPck	177	2	0.1843598
R MPck	177	2	0.2030490
W Json	177	2	2.5409362
R Json	177	2	0.4689700
W MPck	177	2	0.1949872
R MPck	177	2	0.2007198
W Json	177	2	2.5000359
R Json	177	2	0.4685690
W MPck	177	2	0.1783374
R MPck	177	2	0.2020588
W Json	177	3	2.5413443
R Json	177	3	0.4677297
W MPck	177	3	0.1958958
R MPck	177	3	0.2056556
W Json	177	3	2.5098418
R Json	177	3	0.4645178
W MPck	177	3	0.1977338
R MPck	177	3	0.2016636
W Json	177	3	2.5208476
R Json	177	3	0.4682967
W MPck	177	3	0.1963880
R MPck	177	3	0.2015019
W Json	177	4	2.5412037
R Json	177	4	0.4691207
W MPck	177	4	0.1920391
R MPck	177	4	0.2030809
W Json	177	4	2.5149076
R Json	177	4	0.4661576
W MPck	177	4	0.1906806
R MPck	177	4	0.2019093
W Json	177	4	2.5057214
R Json	177	4	0.4698393
W MPck	177	4	0.1906201
R MPck	177	4	0.2020910
W Json	178	1	2.5659631
R Json	178	1	0.4745079
W MPck	178	1	0.1920404
R MPck	178	1	0.2044663
W Json	178	1	2.5103201
R Json	178	1	0.4729572
W MPck	178	1	0.1802624
R MPck	178	1	0.2042625
W Json	178	1	2.5224539
R Json	178	1	0.4707278
W MPck	178	1	0.2006734
R MPck	178	1	0.2036930
W Json	178	2	2.5590391
R Json	178	2	0.4987717
W MPck	178	2	0.1866120
R MPck	178	2	0.2116437
W Json	178	2	2.6226071
R Json	178	2	0.4692531
W MPck	178	2	0.2002132
R MPck	178	2	0.2026998
W Json	178	2	2.5091406
R Json	178	2	0.4672758
W MPck	178	2	0.1986008
R MPck	178	2	0.2023902
W Json	178	3	2.5972907
R Json	178	3	0.4728606
W MPck	178	3	0.1917316
R MPck	178	3	0.2036345
W Json	178	3	2.5374532
R Json	178	3	0.4711216
W MPck	178	3	0.1909865
R MPck	178	3	0.2034315
W Json	178	3	2.5181738
R Json	178	3	0.4670826
W MPck	178	3	0.1897917
R MPck	178	3	0.2033587
W Json	178	4	2.5940201
R Json	178	4	0.4730132
W MPck	178	4	0.1920080
R MPck	178	4	0.2050888
W Json	178	4	2.5320457
R Json	178	4	0.4708132
W MPck	178	4	0.1973662
R MPck	178	4	0.2049319
W Json	178	4	2.5496999
R Json	178	4	0.4710823
W MPck	178	4	0.1914004
R MPck	178	4	0.2045302
W Json	179	1	2.5733038
R Json	179	1	0.4746931
W MPck	179	1	0.1970139
R MPck	179	1	0.2078372
W Json	179	1	2.5750952
R Json	179	1	0.4718537
W MPck	179	1	0.1979401
R MPck	179	1	0.2044874
W Json	179	1	2.5367610
R Json	179	1	0.4732931
W MPck	179	1	0.1939450
R MPck	179	1	0.2064921
W Json	179	2	2.5442466
R Json	179	2	0.4706237
W MPck	179	2	0.1922420
R MPck	179	2	0.2054372
W Json	179	2	2.5436558
R Json	179	2	0.5107637
W MPck	179	2	0.1929139
R MPck	179	2	0.2110521
W Json	179	2	2.5488318
R Json	179	2	0.4714015
W MPck	179	2	0.1966541
R MPck	179	2	0.2047555
W Json	179	3	2.6142552
R Json	179	3	0.4768431
W MPck	179	3	0.1821263
R MPck	179	3	0.2051691
W Json	179	3	2.5553523
R Json	179	3	0.4725837
W MPck	179	3	0.2034136
R MPck	179	3	0.2046599
W Json	179	3	2.5418132
R Json	179	3	0.4711358
W MPck	179	3	0.1988669
R MPck	179	3	0.2050648
W Json	179	4	2.5603689
R Json	179	4	0.4733467
W MPck	179	4	0.1850292
R MPck	179	4	0.2068585
W Json	179	4	2.5389166
R Json	179	4	0.4681773
W MPck	179	4	0.1915283
R MPck	179	4	0.2038790
W Json	179	4	2.5353027
R Json	179	4	0.4717695
W MPck	179	4	0.1816496
R MPck	179	4	0.2042215
W Json	180	1	2.5991075
R Json	180	1	0.4903977
W MPck	180	1	0.1973407
R MPck	180	1	0.2087289
W Json	180	1	2.5443410
R Json	180	1	0.4753321
W MPck	180	1	0.1924560
R MPck	180	1	0.2062883
W Json	180	1	2.5334048
R Json	180	1	0.4726680
W MPck	180	1	0.1928378
R MPck	180	1	0.2061762
W Json	180	2	2.5848568
R Json	180	2	0.4770284
W MPck	180	2	0.1863885
R MPck	180	2	0.2093895
W Json	180	2	2.5899151
R Json	180	2	0.4769217
W MPck	180	2	0.1989964
R MPck	180	2	0.2060970
W Json	180	2	2.5446060
R Json	180	2	0.4717534
W MPck	180	2	0.1937281
R MPck	180	2	0.2053686
W Json	180	3	2.6047268
R Json	180	3	0.4714715
W MPck	180	3	0.1972592
R MPck	180	3	0.2049782
W Json	180	3	2.5428388
R Json	180	3	0.4688264
W MPck	180	3	0.1967097
R MPck	180	3	0.2040666
W Json	180	3	2.5581142
R Json	180	3	0.4719953
W MPck	180	3	0.1924802
R MPck	180	3	0.2037323
W Json	180	4	2.6458499
R Json	180	4	0.4783642
W MPck	180	4	0.2090964
R MPck	180	4	0.2291864
W Json	180	4	2.5658630
R Json	180	4	0.4766774
W MPck	180	4	0.1966181
R MPck	180	4	0.2062479
W Json	180	4	2.5508617
R Json	180	4	0.4781495
W MPck	180	4	0.1944959
R MPck	180	4	0.2068020
W Json	181	1	2.7003805
R Json	181	1	0.4877328
W MPck	181	1	0.2049290
R MPck	181	1	0.2092317
W Json	181	1	2.5861114
R Json	181	1	0.4812263
W MPck	181	1	0.1864556
R MPck	181	1	0.2100031
W Json	181	1	2.6103159
R Json	181	1	0.4814062
W MPck	181	1	0.1950101
R MPck	181	1	0.2088863
W Json	181	2	2.6433761
R Json	181	2	0.4839319
W MPck	181	2	0.1997462
R MPck	181	2	0.2107902
W Json	181	2	2.5944189
R Json	181	2	0.4806495
W MPck	181	2	0.2066648
R MPck	181	2	0.2066633
W Json	181	2	2.5645450
R Json	181	2	0.4824599
W MPck	181	2	0.1985989
R MPck	181	2	0.2075095
W Json	181	3	2.5965589
R Json	181	3	0.4806027
W MPck	181	3	0.1976592
R MPck	181	3	0.2310639
W Json	181	3	2.6199761
R Json	181	3	0.4742723
W MPck	181	3	0.1942630
R MPck	181	3	0.2068961
W Json	181	3	2.6231971
R Json	181	3	0.4704711
W MPck	181	3	0.1859493
R MPck	181	3	0.2074272
W Json	181	4	2.5502172
R Json	181	4	0.4860567
W MPck	181	4	0.1934343
R MPck	181	4	0.2076352
W Json	181	4	2.5817522
R Json	181	4	0.4769883
W MPck	181	4	0.1946947
R MPck	181	4	0.2109400
W Json	181	4	2.5873291
R Json	181	4	0.4789960
W MPck	181	4	0.1951023
R MPck	181	4	0.2065937
W Json	182	1	2.6537038
R Json	182	1	0.4817815
W MPck	182	1	0.1950104
R MPck	182	1	0.2263077
W Json	182	1	2.6194293
R Json	182	1	0.4780562
W MPck	182	1	0.1848537
R MPck	182	1	0.2076275
W Json	182	1	2.5869755
R Json	182	1	0.4750264
W MPck	182	1	0.1894043
R MPck	182	1	0.2072628
W Json	182	2	2.5940119
R Json	182	2	0.4872411
W MPck	182	2	0.1958488
R MPck	182	2	0.2096631
W Json	182	2	2.6270973
R Json	182	2	0.4837272
W MPck	182	2	0.1978297
R MPck	182	2	0.2175702
W Json	182	2	2.6003927
R Json	182	2	0.4778515
W MPck	182	2	0.1998807
R MPck	182	2	0.2143734
W Json	182	3	2.6445445
R Json	182	3	0.4841535
W MPck	182	3	0.1961201
R MPck	182	3	0.2118953
W Json	182	3	2.5891100
R Json	182	3	0.4802678
W MPck	182	3	0.1956254
R MPck	182	3	0.2076754
W Json	182	3	2.5826160
R Json	182	3	0.4822289
W MPck	182	3	0.1895436
R MPck	182	3	0.2078579
W Json	182	4	2.6300991
R Json	182	4	0.4792479
W MPck	182	4	0.1956626
R MPck	182	4	0.2100268
W Json	182	4	2.5972878
R Json	182	4	0.4851767
W MPck	182	4	0.2112914
R MPck	182	4	0.2085957
W Json	182	4	2.5814075
R Json	182	4	0.4800527
W MPck	182	4	0.1978652
R MPck	182	4	0.2076540
W Json	183	1	2.6366374
R Json	183	1	0.4898653
W MPck	183	1	0.1902611
R MPck	183	1	0.2093363
W Json	183	1	2.5740871
R Json	183	1	0.4790823
W MPck	183	1	0.1961642
R MPck	183	1	0.2076583
W Json	183	1	2.5736711
R Json	183	1	0.4819263
W MPck	183	1	0.1955356
R MPck	183	1	0.2093948
W Json	183	2	2.6450602
R Json	183	2	0.4831302
W MPck	183	2	0.1967848
R MPck	183	2	0.2100262
W Json	183	2	2.5969089
R Json	183	2	0.5007220
W MPck	183	2	0.2022977
R MPck	183	2	0.2091372
W Json	183	2	2.6823083
R Json	183	2	0.4869333
W MPck	183	2	0.1971279
R MPck	183	2	0.2095848
W Json	183	3	2.6500885
R Json	183	3	0.4836341
W MPck	183	3	0.1858922
R MPck	183	3	0.2115370
W Json	183	3	2.6047224
R Json	183	3	0.4857070
W MPck	183	3	0.1968670
R MPck	183	3	0.2089054
W Json	183	3	2.5878129
R Json	183	3	0.4828845
W MPck	183	3	0.2067249
R MPck	183	3	0.2139875
W Json	183	4	2.6553397
R Json	183	4	0.4834699
W MPck	183	4	0.1967694
R MPck	183	4	0.2255784
W Json	183	4	2.5838431
R Json	183	4	0.4836423
W MPck	183	4	0.2081348
R MPck	183	4	0.2149833
W Json	183	4	2.6154751
R Json	183	4	0.4817613
W MPck	183	4	0.2103284
R MPck	183	4	0.2110741
W Json	184	1	2.6476431
R Json	184	1	0.4875001
W MPck	184	1	0.2028759
R MPck	184	1	0.2150659
W Json	184	1	2.5966232
R Json	184	1	0.4844622
W MPck	184	1	0.1921985
R MPck	184	1	0.2126034
W Json	184	1	2.6286306
R Json	184	1	0.4855800
W MPck	184	1	0.2100081
R MPck	184	1	0.2102491
W Json	184	2	2.6284165
R Json	184	2	0.4870020
W MPck	184	2	0.1980090
R MPck	184	2	0.2115716
W Json	184	2	2.6553750
R Json	184	2	0.4882534
W MPck	184	2	0.2010078
R MPck	184	2	0.2100768
W Json	184	2	2.5929026
R Json	184	2	0.4821489
W MPck	184	2	0.1971592
R MPck	184	2	0.2097208
W Json	184	3	2.6387064
R Json	184	3	0.4888393
W MPck	184	3	0.1872824
R MPck	184	3	0.2135960
W Json	184	3	2.6043168
R Json	184	3	0.4833796
W MPck	184	3	0.2033732
R MPck	184	3	0.2104913
W Json	184	3	2.6146534
R Json	184	3	0.4806787
W MPck	184	3	0.2080935
R MPck	184	3	0.2155523
W Json	184	4	2.6653103
R Json	184	4	0.4959288
W MPck	184	4	0.1971296
R MPck	184	4	0.2117727
W Json	184	4	2.6147779
R Json	184	4	0.4847085
W MPck	184	4	0.1876240
R MPck	184	4	0.2109488
W Json	184	4	2.5925951
R Json	184	4	0.4855834
W MPck	184	4	0.2001203
R MPck	184	4	0.2106706
W Json	185	1	2.6558314
R Json	185	1	0.4848021
W MPck	185	1	0.1975845
R MPck	185	1	0.2108818
W Json	185	1	2.5975210
R Json	185	1	0.4873656
W MPck	185	1	0.1867445
R MPck	185	1	0.2135012
W Json	185	1	2.5853418
R Json	185	1	0.4893486
W MPck	185	1	0.1892223
R MPck	185	1	0.2100286
W Json	185	2	2.6809485
R Json	185	2	0.5092510
W MPck	185	2	0.2045736
R MPck	185	2	0.2180746
W Json	185	2	2.6454728
R Json	185	2	0.4851169
W MPck	185	2	0.2035568
R MPck	185	2	0.2112251
W Json	185	2	2.7303403
R Json	185	2	0.5164467
W MPck	185	2	0.2408804
R MPck	185	2	0.2550066
W Json	185	3	2.6852748
R Json	185	3	0.4906502
W MPck	185	3	0.2053175
R MPck	185	3	0.2134256
W Json	185	3	2.6863339
R Json	185	3	0.4867430
W MPck	185	3	0.1910300
R MPck	185	3	0.2126207
W Json	185	3	2.6353809
R Json	185	3	0.4904981
W MPck	185	3	0.2032986
R MPck	185	3	0.2107187
W Json	185	4	2.6556820
R Json	185	4	0.4906685
W MPck	185	4	0.2081919
R MPck	185	4	0.2135398
W Json	185	4	2.6376280
R Json	185	4	0.4931160
W MPck	185	4	0.2084213
R MPck	185	4	0.2118242
W Json	185	4	2.6633371
R Json	185	4	0.4853799
W MPck	185	4	0.1985828
R MPck	185	4	0.2123426
W Json	186	1	2.7343954
R Json	186	1	0.4913342
W MPck	186	1	0.1992508
R MPck	186	1	0.2193017
W Json	186	1	2.6787223
R Json	186	1	0.4941922
W MPck	186	1	0.1932177
R MPck	186	1	0.2149424
W Json	186	1	2.6398846
R Json	186	1	0.4922612
W MPck	186	1	0.1993637
R MPck	186	1	0.2172949
W Json	186	2	2.7209547
R Json	186	2	0.4952077
W MPck	186	2	0.1892089
R MPck	186	2	0.2125993
W Json	186	2	2.6566974
R Json	186	2	0.4910753
W MPck	186	2	0.2054642
R MPck	186	2	0.2111828
W Json	186	2	2.6324184
R Json	186	2	0.4902709
W MPck	186	2	0.2024563
R MPck	186	2	0.2122069
W Json	186	3	2.6722965
R Json	186	3	0.4938965
W MPck	186	3	0.1983548
R MPck	186	3	0.2124846
W Json	186	3	2.6606748
R Json	186	3	0.4939542
W MPck	186	3	0.1992994
R MPck	186	3	0.2132313
W Json	186	3	2.6133428
R Json	186	3	0.4882799
W MPck	186	3	0.2010635
R MPck	186	3	0.2120889
W Json	186	4	2.6522371
R Json	186	4	0.5011065
W MPck	186	4	0.2051518
R MPck	186	4	0.2125538
W Json	186	4	2.6326102
R Json	186	4	0.4927794
W MPck	186	4	0.1942638
R MPck	186	4	0.2123014
W Json	186	4	2.6490202
R Json	186	4	0.4881682
W MPck	186	4	0.2030165
R MPck	186	4	0.2147771
W Json	187	1	2.6695845
R Json	187	1	0.4969512
W MPck	187	1	0.1993569
R MPck	187	1	0.2146065
W Json	187	1	2.6483233
R Json	187	1	0.4898670
W MPck	187	1	0.1946383
R MPck	187	1	0.2124933
W Json	187	1	2.6703462
R Json	187	1	0.4884869
W MPck	187	1	0.1986297
R MPck	187	1	0.2139339
W Json	187	2	2.6515475
R Json	187	2	0.4890096
W MPck	187	2	0.2096250
R MPck	187	2	0.2363451
W Json	187	2	2.6797177
R Json	187	2	0.5025235
W MPck	187	2	0.1916520
R MPck	187	2	0.2169033
W Json	187	2	2.6807540
R Json	187	2	0.4963107
W MPck	187	2	0.2027229
R MPck	187	2	0.2122796
W Json	187	3	2.6959205
R Json	187	3	0.4995243
W MPck	187	3	0.2014598
R MPck	187	3	0.2141042
W Json	187	3	2.6497309
R Json	187	3	0.4928845
W MPck	187	3	0.1940202
R MPck	187	3	0.2138942
W Json	187	3	2.6692262
R Json	187	3	0.4958605
W MPck	187	3	0.2064737
R MPck	187	3	0.2139083
W Json	187	4	2.6996076
R Json	187	4	0.4931629
W MPck	187	4	0.2045889
R MPck	187	4	0.2128456
W Json	187	4	2.7087471
R Json	187	4	0.4919743
W MPck	187	4	0.1892677
R MPck	187	4	0.2116099
W Json	187	4	2.6426261
R Json	187	4	0.4911921
W MPck	187	4	0.1993646
R MPck	187	4	0.2119937
W Json	188	1	2.7071386
R Json	188	1	0.5067604
W MPck	188	1	0.2026035
R MPck	188	1	0.2195780
W Json	188	1	2.6732962
R Json	188	1	0.4978002
W MPck	188	1	0.2059411
R MPck	188	1	0.2165444
W Json	188	1	2.6802639
R Json	188	1	0.4997133
W MPck	188	1	0.2143377
R MPck	188	1	0.2155862
W Json	188	2	2.7459151
R Json	188	2	0.4945145
W MPck	188	2	0.2109263
R MPck	188	2	0.2164515
W Json	188	2	2.6815974
R Json	188	2	0.5024251
W MPck	188	2	0.2018334
R MPck	188	2	0.2151018
W Json	188	2	2.6783836
R Json	188	2	0.4920591
W MPck	188	2	0.2088551
R MPck	188	2	0.2187858
W Json	188	3	2.7141342
R Json	188	3	0.5089980
W MPck	188	3	0.2078076
R MPck	188	3	0.2197822
W Json	188	3	2.6991293
R Json	188	3	0.5005619
W MPck	188	3	0.2015096
R MPck	188	3	0.2148513
W Json	188	3	2.7156417
R Json	188	3	0.4991641
W MPck	188	3	0.2013194
R MPck	188	3	0.2191957
W Json	188	4	2.7032794
R Json	188	4	0.4882443
W MPck	188	4	0.2048040
R MPck	188	4	0.2200581
W Json	188	4	2.6775658
R Json	188	4	0.4965417
W MPck	188	4	0.1906183
R MPck	188	4	0.2143209
W Json	188	4	2.6765778
R Json	188	4	0.4978308
W MPck	188	4	0.2005537
R MPck	188	4	0.2144594
W Json	189	1	2.7433710
R Json	189	1	0.5030086
W MPck	189	1	0.2030961
R MPck	189	1	0.2194202
W Json	189	1	2.7265641
R Json	189	1	0.4987164
W MPck	189	1	0.2062006
R MPck	189	1	0.2155709
W Json	189	1	2.6840407
R Json	189	1	0.5026426
W MPck	189	1	0.1918680
R MPck	189	1	0.2151025
W Json	189	2	2.7462781
R Json	189	2	0.5084179
W MPck	189	2	0.2024080
R MPck	189	2	0.2186818
W Json	189	2	2.7043185
R Json	189	2	0.4951755
W MPck	189	2	0.2079565
R MPck	189	2	0.2168836
